transcript_id,SRR17163539,SRR17163540,SRR17163541,SRR17163542,SRR17163543,SRR17163544,SRR17163545,SRR17163546,SRR17163547,SRR17163548,SRR17163549,SRR17163550
mRNA:Solyc09g009130.4.1,4235,4024,3209,3192,4855,737,3011,3629,4772,2562,1150,2690
mRNA:Solyc09g009177.1.1,0,0,0,4,0,0,0,0,0,0,0,0
mRNA:Solyc09g009170.4.1,1642,1487,1414,1348,2097,1265,1649,1728,2124,1413,1101,1417
mRNA:Solyc09g009180.3.1,2819,3538,3649,3449,3504,3186,3106,3684,3493,2943,3324,4022
mRNA:Solyc09g009200.3.1,22,28,0,35,20,8,6,52,24,20,0,16
mRNA:Solyc09g009190.5.1,1290,5779,1615,2994,5814,621,1508,7009,3793,580,1272,3102
mRNA:Solyc09g009220.5.1,459,1110,788,929,803,116,627,1074,569,277,150,1085
mRNA:Solyc09g009250.3.1,222,750,276,398,556,17,125,827,327,64,138,349
mRNA:Solyc09g009280.1.1,30,8,6,21,0,0,12,15,0,4,0,4
mRNA:Solyc09g009270.2.1,434,764,431,543,635,300,373,686,528,313,270,672
mRNA:Solyc09g009290.3.1,994,876,514,648,1015,468,890,889,1084,474,422,751
mRNA:Solyc09g009300.4.1,757,671,1350,975,678,1280,929,669,705,1261,1161,850
mRNA:Solyc09g009350.2.1,372,570,465,519,462,590,394,571,442,466,548,419
mRNA:Solyc09g009260.3.1,18366,19726,8107,17761,20925,5799,14863,21320,19812,6817,6143,14312
mRNA:Solyc09g009380.3.1,186,1796,757,1241,614,60,300,1504,324,90,630,1225
mRNA:Solyc09g009370.4.1,5746,7548,5437,5528,7083,7146,5502,8012,6031,6322,5486,5202
mRNA:Solyc09g009410.3.1,0,10,0,17,3,0,0,12,0,0,3,12
mRNA:Solyc09g009420.1.1,379,1503,1460,1409,150,275,225,594,455,429,1231,1306
mRNA:Solyc09g009430.3.1,1281,3073,2329,2211,2418,1065,1409,3413,2637,1068,1634,2371
mRNA:Solyc09g009390.3.1,10760,12903,7952,13217,13777,7963,11360,14871,15033,8031,5864,13161
mRNA:Solyc09g009400.4.1,178,220,122,162,175,38,128,183,279,73,45,125
mRNA:Solyc09g009470.1.1,349,600,415,385,429,365,279,622,429,238,371,373
mRNA:Solyc09g009440.3.1,371,256,186,249,269,394,282,192,355,374,154,201
mRNA:Solyc09g009450.2.1,118,114,79,103,169,91,111,95,125,42,63,123
mRNA:Solyc09g009460.4.1,757,550,436,555,524,527,653,451,714,627,264,446
mRNA:Solyc09g009490.5.1,94,49,0,8,78,25,43,32,171,61,0,21
mRNA:Solyc09g160260.1.1,471,701,111,314,390,56,281,589,710,128,97,374
mRNA:Solyc09g009500.3.1,1149,1331,549,1066,1334,426,1036,1335,1401,491,420,1085
mRNA:Solyc09g009520.3.1,31,51,41,67,51,4,22,70,44,0,10,80
mRNA:Solyc09g009550.5.1,16,147,17,87,55,12,33,164,37,0,44,120
mRNA:Solyc09g009540.5.1,202,638,208,370,237,104,204,498,253,114,165,293
mRNA:Solyc09g009560.2.1,7,15,0,11,0,6,2,0,0,3,3,0
mRNA:Solyc09g009530.4.1,1214,5355,2463,3656,4958,379,1995,6594,2776,478,1321,4868
mRNA:Solyc09g009580.4.1,32,17,0,34,94,46,119,34,57,12,0,20
mRNA:Solyc09g009600.3.1,0,0,0,0,3,0,0,0,13,7,0,4
mRNA:Solyc09g009610.3.1,4,0,0,0,0,0,0,8,0,0,0,12
mRNA:Solyc09g009620.1.1,2,76,19,35,11,1,7,53,15,3,20,43
mRNA:Solyc09g009590.1.1,677,410,337,501,552,197,390,348,973,370,76,305
mRNA:Solyc09g009630.3.1,389,391,261,407,533,274,357,426,450,318,201,449
mRNA:Solyc09g009640.3.1,1210,1204,1136,1173,1176,1279,988,1301,1589,1225,1029,1139
mRNA:Solyc09g009650.3.1,1196,1235,1139,1439,1209,760,1076,1055,1387,862,603,1082
mRNA:Solyc09g009670.3.1,21,332,124,149,0,0,32,323,39,0,109,216
mRNA:Solyc09g009660.3.1,287,424,305,418,279,65,198,347,319,168,84,214
mRNA:Solyc09g009680.2.1,2613,1859,2046,1723,2397,2139,2242,1976,1843,2292,1487,2257
mRNA:Solyc09g009690.3.1,1725,1022,575,691,1701,686,1803,1088,1546,757,418,909
mRNA:Solyc09g009703.1.1,108,440,214,468,162,33,160,361,144,37,47,309
mRNA:Solyc09g009707.1.1,143,434,195,492,118,18,177,269,94,27,52,326
mRNA:Solyc09g009710.5.1,50,180,58,174,170,16,81,262,107,19,30,156
mRNA:Solyc09g009720.3.1,587,666,547,568,620,523,513,536,682,521,470,559
mRNA:Solyc09g009750.3.1,3,0,0,0,0,4,12,0,0,0,0,0
mRNA:Solyc09g009760.1.1,236,7,77,109,74,570,434,44,44,294,127,138
mRNA:Solyc09g009780.4.1,414,744,530,601,760,299,393,790,611,400,383,569
mRNA:Solyc09g009770.3.1,2445,7832,2683,4582,5546,361,2302,8009,4463,1146,828,4168
mRNA:Solyc09g009810.1.1,95,115,110,37,135,69,104,122,176,85,45,85
mRNA:Solyc09g009790.4.1,155,167,78,90,181,103,170,206,172,92,90,147
mRNA:Solyc09g009800.3.1,1916,2296,1810,2003,2188,1659,2025,2522,2045,1684,1540,1950
mRNA:Solyc09g009820.5.1,1955,1654,1363,1517,1760,1476,1917,1654,1536,1194,1224,1953
mRNA:Solyc09g009830.3.1,1102,4515,2177,3051,2139,744,1755,4159,910,534,2531,5018
mRNA:Solyc09g009840.1.1,717,1488,736,1060,1644,187,779,1350,945,371,435,827
mRNA:Solyc09g009850.4.1,1162,1118,878,1054,1139,681,990,1170,1159,756,708,1094
mRNA:Solyc09g009880.3.1,2335,2611,1787,2388,2781,986,2280,2581,2908,1319,993,1905
mRNA:Solyc09g009890.4.1,1402,2328,1324,1714,2307,1399,1352,2428,1840,1258,1271,1762
mRNA:Solyc09g009895.1.1,98,152,136,177,155,93,119,179,158,103,130,119
mRNA:Solyc09g009900.4.1,37,214,121,197,70,37,43,174,77,64,59,107
mRNA:Solyc09g009910.4.1,909,644,785,579,672,587,799,705,812,861,586,719
mRNA:Solyc09g009930.2.1,0,16,3,15,0,0,0,0,0,0,0,0
mRNA:Solyc09g009920.1.1,681,751,491,563,532,457,396,663,945,655,383,482
mRNA:Solyc09g009950.4.1,133,208,128,79,279,343,252,272,151,103,181,247
mRNA:Solyc09g009960.3.1,432,513,518,425,480,256,524,506,554,411,266,440
mRNA:Solyc09g009940.3.1,5197,5637,3251,4173,4170,1606,3425,3563,7569,2782,1684,2804
mRNA:Solyc09g009980.3.1,4,14,0,2,4,4,8,8,5,0,0,7
mRNA:Solyc09g009970.3.1,1239,2774,1227,3043,2913,695,2114,3785,1270,494,1603,3481
mRNA:Solyc09g009990.5.1,1502,3341,2415,2227,2612,1591,1890,2796,2322,1263,2143,2847
mRNA:Solyc09g010040.3.1,14,8,12,7,216,69,192,194,16,7,45,93
mRNA:Solyc09g010010.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc09g010020.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc09g010000.5.1,872,606,152,315,3899,1006,3103,1832,2466,356,224,1076
mRNA:Solyc09g010030.3.1,311,570,273,461,592,494,495,621,415,254,571,600
mRNA:Solyc09g010050.1.1,111,137,97,78,221,108,165,186,216,100,78,121
mRNA:Solyc09g010070.1.1,15,44,10,12,23,4,5,22,39,1,4,25
mRNA:Solyc09g010080.4.1,3,0,0,0,0,3,0,0,0,0,0,0
mRNA:Solyc09g010060.3.1,133,1243,234,716,444,97,153,1008,191,76,272,668
mRNA:Solyc09g010090.6.1,1097,1532,1578,1291,2450,2882,2764,2594,896,1392,2608,3014
mRNA:Solyc09g010100.3.1,2708,3552,2805,3317,2586,1848,1984,2924,3002,2141,1444,2296
mRNA:Solyc09g010120.2.1,869,1437,794,1010,1357,323,919,1406,1218,405,374,830
mRNA:Solyc09g010110.3.1,4951,2570,1678,2254,5115,2688,4988,2945,4894,2413,1391,2846
mRNA:Solyc09g010130.4.1,1948,2140,1258,1790,2718,671,1830,2906,2453,822,919,2482
mRNA:Solyc09g010150.5.1,738,1908,977,1055,2100,788,1251,3192,1164,499,1168,2308
mRNA:Solyc09g010140.3.1,7,354,10,91,390,118,181,463,243,73,247,399
mRNA:Solyc09g010170.3.1,970,712,698,625,1246,814,1150,1016,1096,733,659,920
mRNA:Solyc09g010190.3.1,814,1033,769,834,1064,821,938,1319,970,635,969,1194
mRNA:Solyc09g010210.3.1,501,4879,1101,5140,646,135,626,2663,287,247,436,2506
mRNA:Solyc09g010240.3.1,1,5,0,8,18,2,6,4,5,2,8,15
mRNA:Solyc09g010250.1.1,5,0,4,0,9,0,3,6,0,0,0,0
mRNA:Solyc09g010230.2.1,629,135,139,181,961,284,853,158,597,701,66,294
mRNA:Solyc09g010180.3.1,10653,9105,10859,9073,6294,8693,7833,6833,8795,10106,7354,8025
mRNA:Solyc09g010285.1.1,782,673,998,757,518,272,442,408,714,713,412,590
mRNA:Solyc09g010300.3.1,683,1552,513,887,2677,957,1367,3522,1172,601,1302,2399
mRNA:Solyc09g010320.3.1,421,419,247,401,461,275,423,447,517,152,278,530
mRNA:Solyc09g010260.4.1,13,0,9,11,7,0,9,5,14,36,0,8
mRNA:Solyc09g010280.3.1,13605,6377,5360,7233,9010,5554,9990,6983,10791,5593,3382,6050
mRNA:Solyc09g010270.1.1,1,0,1,0,1,0,0,0,1,1,0,0
mRNA:Solyc09g010330.4.1,2501,3576,2496,2792,2631,1603,1793,2891,2875,2364,1467,2234
mRNA:Solyc09g010350.5.1,2299,3519,2900,2877,2992,3064,2930,4156,2581,2016,3781,4074
mRNA:Solyc09g010360.3.1,1480,3472,1072,2938,1068,547,1220,2579,1807,711,945,2298
mRNA:Solyc09g010370.3.1,3838,4856,3550,4225,5051,4059,4090,5781,3994,3071,4064,5314
mRNA:Solyc09g010390.2.1,281,356,396,311,295,164,256,233,428,279,114,192
mRNA:Solyc09g010380.3.1,1164,2212,1251,1786,1912,1377,1886,3750,1117,787,2633,3116
mRNA:Solyc09g010400.3.1,3227,3674,1996,3347,3219,1725,3227,3687,3992,2175,1509,3360
mRNA:Solyc09g010430.1.1,6,91,21,28,20,0,22,91,60,0,7,38
mRNA:Solyc09g010410.3.1,3819,3672,3145,3543,4783,2986,3534,4233,3980,3258,2438,3574
mRNA:Solyc09g010420.4.1,941,1832,1022,1590,1121,361,837,1564,1297,564,607,1249
mRNA:Solyc09g010440.3.1,6420,10823,5698,9266,8927,3333,5836,11578,10016,4248,3966,7746
mRNA:Solyc09g010480.1.1,4,8,7,3,22,0,0,31,4,4,5,8
mRNA:Solyc09g010470.3.1,1275,1720,841,1380,1566,528,1195,1919,1576,636,687,1537
mRNA:Solyc09g010450.1.1,326,425,304,471,458,85,311,472,405,132,174,446
mRNA:Solyc09g010460.3.1,10662,13994,8213,10374,12651,8137,9229,12838,12229,8657,7106,10358
mRNA:Solyc09g010510.4.1,32,146,41,50,49,15,54,75,25,16,15,74
mRNA:Solyc09g010500.3.1,4329,3745,3925,3831,5460,5612,5406,5331,4050,4294,4359,5054
mRNA:Solyc09g010530.3.1,1033,8893,3084,6784,6844,789,6329,11213,776,191,2868,11491
mRNA:Solyc09g010550.4.1,1131,1810,1689,1888,1077,627,875,1575,954,744,1193,1649
mRNA:Solyc09g010520.3.1,12070,13835,12628,12943,10075,9904,8879,12673,14979,11574,8786,10531
mRNA:Solyc09g010560.3.1,3211,2672,2154,2755,2927,1367,3124,2336,3532,1861,1477,2418
mRNA:Solyc09g010565.1.1,336,425,360,531,358,267,319,314,386,290,360,458
mRNA:Solyc09g010570.1.1,318,420,406,560,138,158,279,196,233,179,388,340
mRNA:Solyc09g010610.4.1,259,164,69,122,85,92,62,80,240,152,69,72
mRNA:Solyc09g010580.3.1,11,12,9,0,21,25,19,12,0,13,12,0
mRNA:Solyc09g010590.1.1,24,21,34,19,48,66,24,23,1,48,13,27
mRNA:Solyc09g010600.1.1,110,121,39,78,67,49,65,65,83,41,42,105
mRNA:Solyc09g010605.1.1,33,19,14,11,19,10,17,11,18,3,15,7
mRNA:Solyc09g010650.1.1,350,86,73,177,363,147,415,138,529,182,38,117
mRNA:Solyc09g010660.3.1,637,1220,604,1051,890,834,1068,1279,1087,381,1186,1218
mRNA:Solyc09g010670.4.1,103,169,115,139,127,56,80,109,199,71,69,91
mRNA:Solyc09g010640.2.1,6332,4109,8379,3870,6829,4944,5719,3771,4127,7948,3914,4405
mRNA:Solyc09g010680.3.1,1207,984,849,936,1001,775,871,664,1503,1162,609,968
mRNA:Solyc09g010710.5.1,131,246,80,217,151,38,118,208,143,45,79,186
mRNA:Solyc09g010740.4.1,1181,1342,516,1060,3034,998,2111,3000,1498,510,1058,2419
mRNA:Solyc09g010770.3.1,804,890,959,917,724,526,633,683,660,737,641,865
mRNA:Solyc09g010790.2.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc09g010780.3.1,472,489,879,496,656,314,450,406,412,521,299,679
mRNA:Solyc09g010630.3.1,127287,110286,173900,144027,117385,156958,132746,132465,113780,166282,161368,163263
mRNA:Solyc09g010820.3.1,937,977,888,806,840,725,813,964,893,900,677,1062
mRNA:Solyc09g010840.1.1,262,1849,776,1048,1293,64,540,2603,587,87,474,1673
mRNA:Solyc09g010850.4.1,1395,1255,1704,1373,2023,398,1480,1367,1524,994,605,1815
mRNA:Solyc09g010860.5.1,1801,4521,2291,3412,3096,827,2506,6054,2350,536,2536,4349
mRNA:Solyc09g010830.4.1,5470,5125,2787,4590,2998,2744,2626,2676,6297,3361,1885,2020
mRNA:Solyc09g010870.4.1,2270,2768,2896,2482,2104,1495,1864,2672,2547,1794,1475,2099
mRNA:Solyc09g010900.1.1,26,50,15,41,0,0,0,0,12,10,0,0
mRNA:Solyc09g010910.3.1,19,21,15,41,0,0,0,0,9,12,0,0
mRNA:Solyc09g010880.3.1,2266,1774,1505,2418,2353,1291,2159,2273,2053,1447,1436,2389
mRNA:Solyc09g150103.1.1,352,510,365,472,377,190,355,636,361,272,186,362
mRNA:Solyc09g150104.1.1,11,20,15,17,15,18,16,20,11,8,11,19
mRNA:Solyc09g010920.1.1,622,1199,614,773,853,780,914,958,865,297,554,852
mRNA:Solyc09g010800.5.1.1,356907,207952,250490,208944,505030,574067,529374,356589,370071,413282,275644,270120
mRNA:Solyc09g010810.3.1,89,872,128,490,196,20,90,527,153,9,71,388
mRNA:Solyc09g010930.5.1,16752,8920,16694,12947,9562,12104,11975,8392,14173,17657,13065,12372
mRNA:Solyc09g010960.3.1,61,16,35,27,12,12,59,26,27,39,51,58
mRNA:Solyc09g010950.3.1,3243,3051,1608,2292,2995,1116,3119,2663,4088,1431,1072,2392
mRNA:Solyc09g010940.4.1,21263,4927,6915,6265,15780,11532,16889,5027,15385,17566,5152,5848
mRNA:Solyc09g010980.1.1,162,111,320,110,264,51,77,34,79,388,53,79
mRNA:Solyc09g010970.5.1,3191,3332,3364,4321,1705,1523,2092,2434,2182,2203,2105,2449
mRNA:Solyc09g010997.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc09g010990.3.1,1324,4292,1281,6044,788,52,565,3279,726,202,634,3417
mRNA:Solyc09g010995.1.1,1250,544,125,651,3803,1748,4863,2933,1122,506,1519,3000
mRNA:Solyc09g011010.3.1,1615,1138,992,1603,779,639,1101,796,1304,955,337,937
mRNA:Solyc09g011020.4.1,865,913,759,634,691,630,700,823,1231,865,448,617
mRNA:Solyc09g011040.1.1,213,986,344,1089,305,35,263,1064,156,47,325,1148
mRNA:Solyc09g011030.3.1,6309,4230,18305,5251,3786,112686,8569,3967,4525,27600,107723,11310
mRNA:Solyc09g011070.1.1,339,452,296,574,632,2193,896,566,409,209,1778,1007
mRNA:Solyc09g150105.1.1,2977,1509,338,1797,881,390,1256,816,1800,491,395,808
mRNA:Solyc09g011110.1.1,4,0,0,0,0,14,7,0,11,3,0,0
mRNA:Solyc09g011140.4.1,183,1264,763,699,30,52,30,33,225,404,69,40
mRNA:Solyc09g011200.2.1,5,0,0,0,5,4,0,0,5,0,0,12
mRNA:Solyc09g011190.1.1,778,828,514,1142,1337,1462,1842,532,405,325,333,640
mRNA:Solyc09g011210.4.1,617,662,347,355,436,176,378,439,700,337,236,367
mRNA:Solyc09g011220.3.1,521,785,668,689,223,93,150,318,773,501,154,200
mRNA:Solyc09g011223.1.1,265,191,119,234,400,113,552,276,423,176,122,259
mRNA:Solyc09g011227.1.1,92,65,29,57,54,23,67,7,66,52,13,16
mRNA:Solyc09g011160.4.1,2111,380,10028,1882,258,15807,1475,369,621,15134,16696,2042
mRNA:Solyc09g011170.3.1,7273,8582,8678,10041,16757,6854,11963,16667,8843,6774,7270,14072
mRNA:Solyc09g011250.3.1,228,331,403,294,354,334,401,457,252,207,513,459
mRNA:Solyc09g011260.2.1,12,0,13,0,0,0,0,0,4,4,0,0
mRNA:Solyc09g011270.5.1,10,59,65,44,0,0,0,0,0,4,0,4
mRNA:Solyc09g011240.3.1,1802,1441,1777,2346,2790,2288,3146,2627,1892,1475,1608,3156
mRNA:Solyc09g011300.3.1,630,1833,822,1061,937,244,547,1277,882,381,387,877
mRNA:Solyc09g011080.3.1,116437,23440,396391,199194,253,15060,1634,333,16482,315215,18901,5265
mRNA:Solyc09g011310.3.1,2844,2300,1564,2031,3231,1800,2892,2325,3036,2027,1434,2625
mRNA:Solyc09g011330.3.1,61,337,153,156,146,23,78,256,135,68,99,291
mRNA:Solyc09g011320.3.1,2342,2059,1919,1646,2349,1745,2082,1918,2359,2223,1423,1802
mRNA:Solyc09g011350.3.1,9,11,10,32,20,2,8,39,14,10,14,23
mRNA:Solyc09g011340.3.1,1699,2300,1289,1817,3572,952,2088,3072,2474,879,1139,2073
mRNA:Solyc09g011360.4.1,701,897,588,753,1069,751,909,884,650,760,634,860
mRNA:Solyc09g011370.3.1,2834,984,1383,1307,2764,1626,2325,1848,2243,2451,878,1569
mRNA:Solyc09g011400.1.1,44,63,28,62,73,5,30,60,74,11,12,71
mRNA:Solyc09g011380.3.1,1923,3925,1543,2650,3665,344,2150,3524,2385,619,672,2971
mRNA:Solyc09g011410.4.1,1455,1363,1131,1254,960,872,1149,847,1568,1066,621,963
mRNA:Solyc09g011420.3.1,1160,1997,851,1247,2101,696,1186,2002,1436,700,749,1331
mRNA:Solyc09g160070.1.1,18,10,40,2,0,0,0,0,5,37,0,0
mRNA:Solyc09g011450.4.1,2380,1723,2125,2010,1784,1757,1979,1674,2140,2228,1314,1905
mRNA:Solyc09g011470.3.1,2462,550,288,467,1321,1219,2438,855,2944,990,229,661
mRNA:Solyc09g011490.3.1,69,188,100,131,164,46,200,123,72,76,141,314
mRNA:Solyc09g011520.3.1,47,0,0,0,85,14,24,0,93,12,0,14
mRNA:Solyc09g011530.3.1,4,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc09g011480.3.1,1153,2429,477,2189,792,182,667,1417,1255,285,216,980
mRNA:Solyc09g011540.2.1,8,4,20,6,55,4,22,11,42,15,8,19
mRNA:Solyc09g011550.4.1,178,107,184,222,473,54,56,4,114,179,14,16
mRNA:Solyc09g011590.4.1,331,248,179,152,344,29,250,69,383,114,50,95
mRNA:Solyc09g011610.4.1,202,47,66,89,427,471,600,49,103,60,172,165
mRNA:Solyc09g011630.3.1,69,80,33,91,117,8,44,4,266,39,11,10
mRNA:Solyc09g011640.5.1.1,28,93,39,67,8,0,0,12,102,37,0,20
mRNA:Solyc09g011600.3.1,2748,1890,1935,1906,785,857,1129,133,1569,2023,247,415
mRNA:Solyc09g011650.4.1,219,464,216,275,66,6,5,51,298,115,5,7
mRNA:Solyc09g011665.1.1,4,14,7,0,0,0,3,5,4,0,8,0
mRNA:Solyc09g011660.3.1,639,1427,732,864,3356,601,1228,2253,1534,556,495,1276
mRNA:Solyc09g011670.4.1,2042,2685,1801,2193,2525,801,1849,655,3280,1206,206,556
mRNA:Solyc09g011700.1.1,14,9,25,14,3,0,0,0,2,33,0,3
mRNA:Solyc09g011720.3.1,0,264,0,115,84,0,58,162,19,0,0,234
mRNA:Solyc09g011730.5.1,878,5211,1820,3312,1888,399,1060,4015,1382,519,1049,2686
mRNA:Solyc09g011740.4.1,2608,2643,2710,2381,3771,2400,2784,2412,2085,3239,1586,2656
mRNA:Solyc09g011770.3.1,259,1319,815,1009,838,266,378,1177,518,136,574,1129
mRNA:Solyc09g011780.3.1,195,255,201,190,342,100,261,218,128,121,121,257
mRNA:Solyc09g011750.3.1,576,2931,1936,2958,1098,209,688,2884,743,237,1148,2721
mRNA:Solyc09g011760.3.1,2168,2031,1741,2050,767,0,0,629,2800,1903,326,441
mRNA:Solyc09g011820.4.1,4,82,44,54,32,29,15,73,0,6,37,77
mRNA:Solyc09g011830.5.1,1152,1613,1330,1494,867,324,647,1066,1244,907,361,749
mRNA:Solyc09g011810.3.1,4140,3642,3707,4754,2725,1356,2525,3989,4258,2540,1715,3722
mRNA:Solyc09g011850.4.1,631,794,327,535,807,380,817,746,816,288,263,532
mRNA:Solyc09g011840.1.1,2735,5115,3448,4411,2164,831,2003,3965,3057,1435,1896,3461
mRNA:Solyc09g011870.3.1,34,4,66,78,1833,154,469,189,43,101,200,758
mRNA:Solyc09g011860.5.1,3641,828,7638,2079,8062,7421,4593,1063,1393,8445,4828,5035
mRNA:Solyc09g011910.3.1,210,468,162,381,171,52,93,233,300,129,80,269
mRNA:Solyc09g011880.3.1,2282,2288,4407,2207,3734,3496,2921,2486,2395,4429,2469,3632
mRNA:Solyc09g011920.3.1,1023,1554,754,1155,1886,673,1430,1879,1795,582,651,1375
mRNA:Solyc09g150106.1.1,6,0,0,0,0,0,0,0,0,0,3,0
mRNA:Solyc09g011960.2.1,1410,371,167,527,1024,309,1535,917,783,411,352,1035
mRNA:Solyc09g011970.4.1,371,795,222,1196,153,8,154,487,167,94,24,467
mRNA:Solyc09g011980.1.1,45,68,34,76,0,0,0,0,28,24,0,0
mRNA:Solyc09g011990.1.1,8,22,9,16,8,0,5,0,5,0,0,6
mRNA:Solyc09g012000.1.1,177,902,256,314,186,12,43,230,620,72,85,174
mRNA:Solyc09g012040.1.1,13,15,11,12,0,0,0,0,15,15,0,0
mRNA:Solyc09g011930.3.1,6548,6182,4364,5533,5532,3297,4686,6393,7203,4345,3253,5178
mRNA:Solyc09g013070.3.1,529,1209,428,658,351,22,124,644,650,285,75,399
mRNA:Solyc09g013090.4.1,303,436,438,411,479,263,449,559,431,399,306,554
mRNA:Solyc09g013080.3.1,6362,9841,4714,7333,7325,2863,5864,7097,8804,3470,2727,5475
mRNA:Solyc09g013100.3.1,951,1791,955,1434,1422,510,1073,1547,1176,512,661,1472
mRNA:Solyc09g013110.3.1,305,693,385,599,605,160,353,702,542,235,319,531
mRNA:Solyc09g013120.4.1,2013,1907,2073,1816,2001,2493,1786,1970,1985,2195,1859,2064
mRNA:Solyc09g013140.3.1,183,185,87,191,204,87,196,217,288,148,77,158
mRNA:Solyc09g013160.3.1,17,313,52,197,83,6,34,273,15,4,74,156
mRNA:Solyc09g013150.4.1,453,646,878,827,810,401,857,1001,204,596,406,1067
mRNA:Solyc09g014160.3.1,308,1530,757,1068,839,306,330,1291,413,201,835,1057
mRNA:Solyc09g013130.3.1,3777,4574,2246,3806,3954,1386,3241,4041,4684,1850,1867,4071
mRNA:Solyc09g014170.3.1,708,1097,806,894,1117,864,993,1719,895,554,990,1253
mRNA:Solyc09g014210.3.1,104,213,132,145,200,59,122,172,144,70,83,220
mRNA:Solyc09g014215.3.1,355,332,183,308,322,86,473,382,647,189,99,279
mRNA:Solyc09g014230.2.1,220,1407,762,1978,125,0,56,192,167,96,90,151
mRNA:Solyc09g014250.3.1,461,1329,393,872,641,62,443,834,660,181,168,801
mRNA:Solyc09g014240.4.1,10241,20331,7234,29581,9442,1413,8097,16874,7082,3058,3235,14404
mRNA:Solyc09g014280.1.1,2603,4472,3123,4036,4258,530,2299,3995,5935,1681,1098,5779
mRNA:Solyc09g014300.3.1,1953,2822,1598,2533,2229,681,1437,2745,2908,1087,893,2215
mRNA:Solyc09g014320.4.1,929,1115,643,1006,1040,156,603,882,1417,426,360,724
mRNA:Solyc09g014350.3.1,157,2119,342,1175,618,170,1149,3309,217,24,574,4229
mRNA:Solyc09g014380.3.1,4553,9319,2336,7370,10952,627,6161,11746,6603,955,1539,9209
mRNA:Solyc09g014400.3.1,3297,2818,1574,2762,2617,834,3100,2343,2738,961,1064,2837
mRNA:Solyc09g014410.3.1,2321,3274,1415,2324,1956,641,1482,2114,3603,980,746,1558
mRNA:Solyc09g014430.1.1,0,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc09g014440.4.1,2104,2591,1463,2119,2193,891,1805,2495,2405,1113,880,2242
mRNA:Solyc09g014480.3.1,352,2810,398,1199,126,33,60,748,366,80,210,473
mRNA:Solyc09g014450.4.1,2533,1493,1315,1426,2354,2018,2293,1633,2542,1630,1311,1660
mRNA:Solyc09g014490.4.1,926,870,316,591,260,38,70,947,564,542,254,657
mRNA:Solyc09g014500.3.1,703,451,537,644,570,393,506,624,557,551,351,550
mRNA:Solyc09g014510.3.1,606,540,427,455,877,621,896,899,552,397,875,1125
mRNA:Solyc09g014525.1.1,653,8821,6336,8118,3216,2491,2342,27227,569,764,19734,27623
mRNA:Solyc09g161620.1.1,7,5,0,0,0,0,0,0,0,13,0,0
mRNA:Solyc09g014560.2.1,15,0,7,13,0,0,0,0,0,5,0,0
mRNA:Solyc09g161640.1.1,10,13,3,0,0,0,0,0,0,4,0,0
mRNA:Solyc09g014580.3.1,39,12,16,57,55,57,57,469,108,45,543,586
mRNA:Solyc09g014610.4.1,218,982,1468,869,596,589,468,374,101,548,1842,1662
mRNA:Solyc09g014520.3.1,33737,63386,49678,52633,28448,19380,26038,53102,36051,28022,29061,48439
mRNA:Solyc09g014645.1.1,3,0,0,0,0,0,0,0,0,0,0,0
mRNA:Solyc09g014620.3.1,6270,4935,6039,5494,4187,5985,5492,3277,5269,6147,4634,4403
mRNA:Solyc09g014720.3.1,14,0,16,16,21,12,20,8,0,19,17,19
mRNA:Solyc09g014730.4.1,0,4,10,10,5,4,8,0,5,8,11,11
mRNA:Solyc09g014750.1.1,4,0,0,0,0,0,0,0,21,0,0,0
mRNA:Solyc09g014740.3.1,355,989,176,415,1771,106,867,1498,872,102,106,561
mRNA:Solyc09g014760.4.1,2810,3566,2080,2850,3333,1071,2353,3007,3560,1723,1124,2627
mRNA:Solyc09g014770.3.1,8228,9296,4295,6783,10996,3166,6511,9703,14611,4093,4283,8079
mRNA:Solyc09g014780.3.1,6970,8530,4844,7357,6548,6056,5764,7448,7556,4672,5353,5945
mRNA:Solyc09g014820.3.1,0,0,0,0,9,4,3,0,0,0,0,3
mRNA:Solyc09g014860.3.1,273,148,36,18,39,4,8,17,829,91,0,5
mRNA:Solyc09g014790.5.1,9479,4377,4130,3652,6685,4612,7045,4257,7583,7124,3546,4939
mRNA:Solyc09g014900.3.1,335,349,109,207,454,110,265,500,325,158,147,316
mRNA:Solyc09g014910.4.1,28,0,0,0,16,4,15,3,32,26,0,0
mRNA:Solyc09g014890.3.1,721,851,542,676,675,355,478,761,1099,549,307,714
mRNA:Solyc09g014930.1.1,87,122,72,50,93,74,92,64,54,33,51,61
mRNA:Solyc09g014940.3.1,107,331,161,80,192,51,93,358,335,76,136,194
mRNA:Solyc09g014970.5.1,41,396,50,262,190,5,48,937,121,4,42,608
mRNA:Solyc09g150109.1.1,7,4,2,0,0,0,0,0,8,4,0,0
mRNA:Solyc09g014990.4.1,836,305,918,592,1975,128,615,123,517,1080,177,672
mRNA:Solyc09g014993.1.1,7,0,0,8,6,34,3,0,0,0,39,20
